UserID	Gender	Age	Occupation	Zip-code	Cluseterid
2068	F	35	12	43528	2
2069	M	56	15	79068	1
2070	F	35	6	13210	6
2071	M	45	7	01605	6
2072	F	50	12	21133	3
2073	F	18	4	13148	10
2074	M	18	4	48197	14
2075	F	25	4	13210	10
2076	M	18	4	13165	10
2077	M	18	0	55112	14
2078	M	18	4	13323	10
2079	M	1	10	45241	18
2080	M	25	11	37931	11
2081	M	18	17	49445	4
2082	M	1	19	48323	18
2083	M	18	4	64920	14
2084	M	18	4	23186	10
2085	M	18	0	06360	10
2086	M	35	14	48328	2
2087	M	25	0	37923	13
2088	M	50	7	60618	16
2089	M	35	17	17601	7
2090	M	35	17	48313	2
2091	F	35	20	48044	2
2092	M	56	1	49006	15
2093	M	18	0	48322	14
2094	M	35	2	60061	13
2095	M	56	13	58504	1
2096	F	25	17	33990	4
2097	M	18	5	48504	14
2098	M	35	20	48067	2
2099	F	18	0	48823	14
2100	F	25	0	24017	10
2101	M	25	16	48309	4
2102	M	25	11	48825	11
2103	M	35	12	03062	7
2104	M	45	15	60035	2
2105	M	25	1	24060	10
2106	F	18	20	49532	4
2107	M	25	1	24060	10
2108	M	1	10	60462	18
2109	M	25	16	13090	7
2110	M	50	11	46802	5
2111	M	56	13	32806	3
2112	F	45	12	23116	3
2113	M	25	6	04456	10
2114	M	18	18	21740	7
2115	M	35	17	01519	7
2116	M	18	4	49546	14
2117	M	56	13	49307	3
2118	M	25	14	02148	7
2119	M	35	4	10036	6
2120	M	1	0	02780	0
2121	M	56	13	02356	3
2122	M	35	12	61614	2
2123	F	35	0	13064	6
2124	M	25	0	12306	10
2125	M	35	3	46033	13
2126	M	56	14	02632	3
2127	M	18	4	12309	10
2128	F	45	1	46737	15
2129	M	25	5	04103	10
2130	M	45	0	03060	15
2131	M	25	0	01701	10
2132	M	56	14	02632	3
2133	F	1	10	01607	0
2134	M	18	10	02780	7
2135	M	50	1	01778	15
2136	M	35	18	13027	7
2137	F	1	10	00681	0
2138	F	18	4	88119	17
2139	F	50	3	33615	15
2140	M	45	14	46804	2
2141	F	50	16	48706	2
2142	F	45	14	46804	2
2143	M	18	4	32607	14
2144	M	18	0	46517	14
2145	M	18	10	32750	11
2146	M	18	2	96002	17
2147	F	18	0	60641	14
2148	F	18	0	81301	17
2149	M	25	0	60089	13
2150	F	18	4	22904	10
2151	M	56	13	33316	3
2152	M	18	4	22807	10
2153	M	18	16	97405	8
2154	M	25	12	68508	19
2155	F	1	10	50246	18
2156	M	18	19	55912	4
2157	F	18	3	45244	14
2158	M	25	12	60618	11
2159	F	50	14	60618	1
2160	F	18	19	46556	4
2161	F	35	2	95521	9
2162	F	1	10	35810	0
2163	M	18	0	87122	17
2164	M	35	0	95826	9
2165	M	25	7	32836	11
2166	M	1	10	99203	18
2167	F	25	6	95833	17
2168	M	1	10	60202	18
2169	M	1	0	95451	18
2170	F	50	16	99114	1
2171	M	35	0	48103	13
2172	M	18	20	60641	4
2173	M	50	13	87502	1
2174	M	50	12	87505	1
2175	M	25	4	99217	17
2176	M	1	19	73505	18
2177	F	35	20	95451	8
2178	M	45	14	85251	1
2179	F	25	0	28304	10
2180	M	25	12	27713	7
2181	M	25	0	45245	13
2182	F	25	4	60443	14
2183	F	56	1	11795	15
2184	M	18	4	45403	14
2185	M	45	17	27502	3
2186	M	18	5	41018	14
2187	M	45	16	60126	2
2188	F	18	19	60641	4
2189	M	1	10	60148	18
2190	F	25	15	27603	7
2191	M	18	4	45231	14
2192	F	25	0	27713	10
2193	M	1	10	41011	0
2194	M	25	17	45233	4
2195	M	1	10	60148	18
2196	M	25	12	45140	11
2197	F	25	1	27515	10
2198	F	35	9	46815	11
2199	M	1	10	60613	18
2200	M	35	1	60016	13
2201	M	56	20	46804	3
2202	F	1	10	11743	0
2203	M	45	12	53718	2
2204	M	56	3	94941	12
2205	F	25	7	10016	10
2206	M	45	7	11201	5
2207	M	18	4	07508	10
2208	M	25	0	10006	10
2209	M	35	7	10011	6
2210	M	45	17	88005	1
2211	M	45	6	01950	6
2212	M	18	4	80521	17
2213	F	25	0	60622	13
2214	F	25	1	46807	13
2215	F	25	0	93940	17
2216	F	25	20	60612	4
2217	M	1	10	44906	18
2218	M	35	17	64153	2
2219	M	25	6	60060	11
2220	F	50	3	95451	12
2221	M	56	17	94931	1
2222	F	45	1	13088	15
2223	M	25	2	60123	13
2224	M	25	12	60025	11
2225	M	25	5	96815	17
2226	F	25	7	27514	10
2227	M	50	14	60016	1
2228	M	25	12	60025	11
2229	M	45	0	61821	12
2230	F	45	1	60302	12
2231	M	50	11	85726	16
2232	M	25	14	60061	4
2233	F	35	3	60187	13
2234	M	56	1	85718	12
2235	M	1	10	46324	18
2236	M	1	10	96782	18
2237	F	35	6	14905	6
2238	F	25	4	32607	10
2239	M	18	10	60148	11
2240	M	45	12	64117	2
2241	M	45	5	60647	16
2242	M	18	4	60115	14
2243	M	45	2	86701	12
2244	M	1	10	60565	18
2245	M	1	10	60007	18
2246	M	25	0	60622	13
2247	M	45	2	60613	12
2248	F	35	12	46755	2
2249	M	25	5	60466	14
2250	M	18	19	60010	4
2251	M	35	14	60626	2
2252	F	18	1	01562	10
2253	F	50	0	46815	15
2254	M	35	5	33317	6
2255	F	35	6	44303	11
2256	F	45	15	59840	2
2257	F	18	4	59715	14
2258	F	18	4	10033	10
2259	F	56	16	70503	1
2260	F	25	20	46835	4
2261	M	25	5	33025	10
2262	M	45	17	48116	2
2263	M	25	6	70508	17
2264	F	45	7	37877	5
2265	M	56	13	60506	1
2266	F	50	2	48118	15
2267	F	56	13	37774	3
2268	F	35	1	46774	13
2269	F	45	0	11217	15
2270	M	18	1	14620	10
2271	M	50	14	13210	3
2272	M	25	0	71731	13
2273	M	25	6	23235	10
2274	M	18	2	31401	10
2275	M	56	7	39211	5
2276	M	56	13	44143	3
2277	F	45	9	13035	5
2278	M	50	17	01536	3
2279	M	50	7	08816	5
2280	M	56	6	74105	16
2281	M	45	11	48104	2
2282	M	50	2	32117	15
2283	M	35	18	44708	2
2284	M	25	20	90024	8
2285	F	1	10	13090	0
2286	M	35	17	82604	8
2287	M	56	0	06082	15
2288	M	1	10	13066	0
2289	F	50	1	52002	15
2290	M	25	0	61021	13
2291	M	45	1	13214	15
2292	M	50	15	13039	3
2293	F	56	3	48130	15
2294	M	56	13	48108	3
2295	M	45	11	72316	16
2296	F	25	6	22923	10
2297	M	56	13	52003	1
2298	M	35	17	77584	8
2299	F	18	10	13090	7
2300	M	56	13	49423	3
2301	F	25	12	02478	7
2302	M	50	12	48104	5
2303	M	50	17	08055	3
2304	M	45	12	94103	1
2305	M	50	20	48104	2
2306	F	18	4	02138	10
2307	M	25	17	02140	7
2308	F	45	16	48103	2
2309	F	45	0	08901	15
2310	M	45	12	48130	2
2311	F	25	4	22902	10
2312	M	45	0	13131	15
2313	F	50	6	48103	5
2314	F	25	1	13210	10
2315	M	56	7	48114	5
2316	M	35	0	13207	6
2317	F	45	9	57108	16
2318	M	56	7	48114	5
2319	M	35	7	48104	11
2320	F	50	1	06043	15
2321	M	25	7	30115	11
2322	F	56	13	48105	3
2323	M	35	3	13088	6
2324	M	35	17	50321	2
2325	F	18	4	27708	10
2326	M	18	4	01040	10
2327	M	18	10	48169	11
2328	M	56	7	13212	5
2329	F	56	15	97367	1
2330	M	45	7	48103	5
2331	M	56	1	48104	15
2332	M	56	14	01545	3
2333	M	50	6	13035	5
2334	F	56	7	01562	5
2335	M	50	17	48197	2
2336	M	35	18	13146	7
2337	M	35	17	49424	2
2338	M	45	17	13152	3
2339	F	56	3	52003	15
2340	M	35	2	48104	13
2341	M	56	1	13210	15
2342	M	35	3	48107	13
2343	F	45	1	01604	15
2344	M	25	12	02139	7
2345	M	35	16	98031	8
2346	F	1	10	48105	18
2347	M	35	1	48116	13
2348	M	50	12	06082	3
2349	M	25	8	50309	11
2350	M	18	4	44312	14
2351	F	25	0	11106	10
2352	M	50	13	41076	3
2353	F	35	9	61270	11
2354	M	35	11	94306	19
2355	F	45	9	13203	5
2356	F	50	16	13207	3
2357	F	35	14	13316	7
2358	F	56	6	06074	5
2359	M	56	13	13685	3
2360	M	50	6	13210	5
2361	M	56	7	49423	5
2362	M	25	14	94110	19
2363	M	50	14	95823	1
2364	F	56	9	13078	5
2365	M	50	7	13203	5
2366	F	45	16	01532	3
2367	F	25	9	49424	11
2368	F	56	13	13057	3
2369	M	35	14	06040	7
2370	M	50	1	13215	15
2371	F	35	7	06082	6
2372	F	45	7	01602	6
2373	M	45	7	94109	16
2374	M	25	14	94404	19
2375	F	50	7	13027	5
2376	M	25	1	13210	10
2377	M	35	0	06108	6
2378	M	25	3	75150	17
2379	M	18	18	13045	7
2380	M	25	4	22903	10
2381	F	35	9	13066	6
2382	M	50	13	59715	1
2383	F	25	14	95125	19
2384	M	35	17	62034	2
2385	F	45	2	01545	15
2386	F	25	0	06040	10
2387	M	25	17	32224	4
2388	M	56	5	06082	5
2389	M	25	16	37922	4
2390	F	25	6	33076	11
2391	M	50	18	13126	3
2392	F	56	3	06040	15
2393	M	56	13	13123	3
2394	M	35	6	37923	6
2395	M	35	7	08021	6
2396	F	18	0	22102	10
2397	F	35	11	43201	11
2398	M	25	0	98122	17
2399	M	35	17	11355	7
2400	F	25	16	95687	8
2401	M	25	4	22901	10
2402	M	45	17	32024	3
2403	M	18	4	37743	14
2404	M	18	7	64055	14
2405	M	50	8	78065	16
2406	F	56	12	01520	3
2407	M	35	16	11358	7
2408	F	45	1	01609	15
2409	F	35	9	06074	6
2410	M	56	7	06071	5
2411	F	35	14	01536	7
2412	M	56	13	01501	3
2413	F	56	7	06118	5
2414	M	25	1	49503	13
2415	M	25	7	22407	10
2416	M	45	7	01531	6
2417	M	45	1	53045	15
2418	F	1	10	06074	0
2419	M	25	0	06096	10
2420	M	50	7	37938	5
2421	M	35	7	44306	11
2422	F	50	9	02865	5
2423	F	45	9	01520	5
2424	M	25	17	95035	8
2425	F	35	14	45243	2
2426	M	56	0	01606	15
2427	F	25	14	94010	19
2428	M	45	17	45255	2
2429	M	25	2	22903	10
2430	M	25	4	22902	10
2431	F	25	4	22903	10
2432	M	25	4	22903	10
2433	M	25	4	22903	10
2434	M	25	4	22901	10
2435	M	25	4	22903	10
2436	M	25	7	22902	10
2437	M	25	4	22923	10
2438	M	35	1	22903	6
2439	M	45	17	48105	2
2440	M	50	17	01430	3
2441	F	45	6	42406	5
2442	M	35	17	36830	2
2443	F	35	0	49464	13
2444	F	45	4	42420	15
2445	M	25	0	48104	13
2446	M	18	7	10038	10
2447	M	25	14	03051	7
2448	M	35	6	37932	6
2449	M	56	13	37922	3
2450	M	45	16	01612	3
2451	M	45	12	37853	2
2452	M	45	7	01545	6
2453	M	25	7	55429	11
2454	M	18	0	97005	17
2455	M	35	7	48197	11
2456	M	25	5	48103	14
2457	M	25	0	60656	13
2458	M	25	7	85040	17
2459	M	50	7	44313	5
2460	F	50	1	36067	15
2461	M	18	4	98117	17
2462	M	35	1	44303	13
2463	M	25	7	33916	11
2464	F	18	4	44106	14
2465	M	50	6	44333	5
2466	M	25	15	94303	19
2467	M	1	10	44224	18
2468	M	50	1	44240	15
2469	M	25	4	90048	17
2470	M	35	18	52001	2
2471	M	50	13	98683	1
2472	M	25	18	37922	4
2473	M	25	12	98105	19
2474	M	25	12	83815	19
2475	F	25	18	98115	8
2476	M	50	12	78703	1
2477	M	45	0	42420	15
2478	M	50	1	37922	15
2479	F	25	1	23454	10
2480	F	18	20	94410	8
2481	M	35	14	03054	7
2482	F	50	3	37772	15
2483	M	56	13	90503	1
2484	M	45	5	31901	5
2485	M	35	14	95746	19
2486	M	18	12	98105	19
2487	M	45	7	55438	5
2488	F	45	2	31804	15
2489	F	35	9	37843	11
2490	M	25	12	94703	19
2491	M	35	7	22904	6
2492	F	45	2	37924	15
2493	M	45	2	90631	12
2494	M	18	4	52003	14
2495	F	18	4	56401	14
2496	M	50	1	37932	15
2497	F	50	14	37922	3
2498	M	56	18	70817	1
2499	M	50	0	36109	15
2500	M	56	1	29672	15
2501	M	25	15	37923	4
2502	M	56	13	49423	3
2503	M	35	17	19360	7
2504	M	25	7	98115	17
2505	M	25	7	55405	11
2506	F	25	14	98225	19
2507	M	25	4	94107	17
2508	F	35	3	77429	9
2509	M	25	5	36109	14
2510	M	25	7	37930	11
2511	M	25	7	15209	10
2512	F	45	14	36109	2
2513	M	56	1	37922	15
2514	M	56	14	37922	3
2515	M	45	12	37914	2
2516	F	45	6	37909	5
2517	F	35	9	53806	11
2518	M	25	7	11793	10
2519	F	45	2	14850	15
2520	F	56	2	95448	12
2521	M	35	17	49424	2
2522	M	18	11	60614	11
2523	M	25	17	49423	4
2524	F	56	9	38558	5
2525	F	35	1	37922	13
2526	M	56	13	37923	3
2527	M	35	15	36109	2
2528	M	56	0	37922	15
2529	F	35	9	95903	19
2530	M	18	0	42420	14
2531	F	45	7	52003	5
2532	F	56	13	37917	3
2533	F	25	3	49423	14
2534	F	50	6	37922	5
2535	F	56	2	03431	15
2536	M	56	13	37830	3
2537	M	35	11	37620	11
2538	M	56	13	37923	3
2539	M	35	7	32444	6
2540	F	45	6	42420	5
2541	F	35	5	49424	11
2542	F	45	13	37922	2
2543	F	35	0	42420	13
2544	M	45	1	52001	15
2545	M	56	13	37830	3
2546	F	56	13	37931	3
2547	F	35	0	37920	13
2548	F	35	6	37919	6
2549	M	56	13	37938	3
2550	M	50	7	37931	5
2551	M	25	12	98133	19
2552	F	25	9	29369	11
2553	M	25	7	29369	11
2554	M	25	1	97405	17
2555	M	56	7	10522	5
2556	M	25	4	02430	10
2557	F	18	19	02452	7
2558	M	56	17	53061	1
2559	M	18	10	53207	11
2560	F	45	6	84318	16
2561	M	25	15	06460	7
2562	M	18	0	98021	17
2563	M	45	13	53132	2
2564	F	35	20	43230	2
2565	M	35	5	34786	6
2566	M	35	17	94022	8
2567	M	25	0	06451	10
2568	M	25	17	31311	7
2569	M	45	0	45248	15
2570	F	56	14	95005	1
2571	M	35	17	20151	7
2572	M	35	14	75005	19
2573	M	45	16	94536	1
2574	M	50	6	06511	5
2575	M	35	7	76248	9
2576	M	18	17	97030	8
2577	M	25	7	77099	17
2578	M	50	7	94107	16
2579	M	35	15	91411	8
2580	F	45	1	12538	15
2581	M	25	11	60611	11
2582	F	25	1	97201	17
2583	M	35	7	19610	6
2584	F	56	1	94563	12
2585	M	45	15	64081	2
2586	M	25	20	46802	4
2587	M	35	7	55124	11
2588	F	56	13	78737	1
2589	M	25	0	19004	10
2590	M	18	4	94044	17
2591	M	18	1	50310	14
2592	M	50	7	80004	16
2593	M	56	16	95816	1
2594	M	35	7	31047	6
2595	M	18	4	15213	10
2596	M	50	7	48152	5
2597	F	50	0	95616	12
2598	M	25	17	20866	7
2599	M	25	12	53154	11
2600	M	25	14	19312	7
2601	M	35	16	27613	2
2602	M	45	12	92104	1
2603	M	25	17	19126	7
2604	M	25	0	45459	13
2605	M	35	7	75013	9
2606	M	50	7	34285	5
2607	F	56	0	48178	15
2608	F	25	1	10025	10
2609	F	50	12	55391	2
2610	M	45	7	48322	5
2611	M	25	3	07719	10
2612	F	45	3	94560	12
2613	M	35	1	92120	9
2614	M	25	7	15205	10
2615	M	25	7	21029	10
2616	M	35	7	02657	6
2617	F	45	15	60081	2
2618	F	18	4	53538	14
2619	M	35	12	95677	19
2620	M	18	4	47306	14
2621	M	18	0	46304	14
2622	F	35	6	27516	6
2623	M	56	1	30345	15
2624	F	35	0	44313	13
2625	M	35	7	61910	11
2626	M	56	1	04056	15
2627	M	25	1	06877	10
2628	F	25	2	11217	10
2629	M	25	11	15237	7
2630	F	18	5	78704	17
2631	F	50	1	14850	15
2632	M	56	0	43528	15
2633	F	35	9	07728	6
2634	M	56	1	15701	15
2635	M	35	0	06403	6
2636	M	18	12	78750	19
2637	F	35	20	44303	2
2638	M	25	14	06405	7
2639	F	25	6	80236	17
2640	M	35	12	78230	19
2641	M	25	6	19428	10
2642	M	25	0	33073	13
2643	M	45	17	99005	1
2644	M	18	15	45215	4
2645	M	25	7	60657	11
2646	M	45	17	18049	3
2647	F	35	11	15116	6
2648	M	25	17	27707	7
2649	M	25	16	80126	8
2650	M	45	7	75080	16
2651	M	56	14	11779	3
2652	M	35	20	84010	8
2653	M	25	7	94109	17
2654	F	35	9	48336	11
2655	M	35	7	66224	11
2656	M	56	13	32837	3
2657	F	1	10	47403	18
2658	M	25	7	60115	11
2659	M	35	14	01060	7
2660	M	56	17	28704	3
2661	M	56	13	19312	3
2662	M	25	17	02021	7
2663	F	25	4	02215	10
2664	M	35	7	52402	11
2665	M	35	11	98443	19
2666	M	45	16	63128	2
2667	F	35	6	08043	6
2668	F	25	4	94110	17
2669	M	45	0	24541	15
2670	M	35	6	94598	9
2671	F	35	12	54220	2
2672	M	35	7	04096	6
2673	M	35	7	77040	9
2674	M	25	4	94110	17
2675	M	35	18	98664	8
2676	M	56	20	78731	1
2677	F	35	7	66204	11
2678	M	25	6	49707	11
2679	F	18	4	02143	10
2680	M	25	12	01864	7
2681	F	25	4	48823	14
2682	M	18	4	43210	14
2683	M	35	7	60188	11
2684	F	18	0	19143	10
2685	M	45	7	02116	6
2686	M	25	0	85283	17
2687	M	1	10	08805	0
2688	M	25	17	54915	4
2689	M	25	12	27511	7
2690	M	25	7	24210	10
2691	M	18	4	06459	10
2692	F	18	4	14620	10
2693	M	56	13	72949	1
2694	M	18	4	90024	17
2695	M	35	11	46033	11
2696	M	25	7	24210	10
2697	F	50	17	87031	1
2698	F	25	2	10028	10
2699	F	56	13	74128	1
2700	M	25	7	30117	11
2701	M	45	1	60115	12
2702	M	45	6	65201	16
2703	M	35	11	52803	11
2704	M	56	13	72764	1
2705	M	25	1	27713	10
2706	F	25	1	27713	10
2707	M	56	13	24060	3
2708	M	25	7	44115	11
2709	F	25	0	60660	13
2710	M	35	17	94303	8
2711	F	25	4	01075	10
2712	F	18	19	33953	4
2713	M	25	7	96811	17
2714	M	18	4	96815	17
2715	F	50	4	96822	12
2716	F	50	4	96825	12
2717	M	25	4	96826	17
2718	F	25	4	96817	17
2719	M	25	12	98100	19
2720	M	35	0	20795	6
2721	M	45	14	19382	3
2722	M	35	7	22043	6
2723	F	25	9	28147	11
2724	F	45	2	27514	15
2725	M	35	7	30071	6
2726	M	45	11	02155	3
2727	M	25	11	60603	11
2728	M	35	12	27614	7
2729	M	50	7	17402	5
2730	M	35	11	48640	11
2731	M	35	7	11050	6
2732	M	45	17	92805	1
2733	M	45	17	94002	1
2734	F	18	4	02912	10
2735	M	25	7	22903	10
2736	M	45	12	80303	1
2737	M	25	3	50311	14
2738	F	50	2	22181	15
2739	F	35	7	92316	9
2740	M	45	17	22181	3
2741	M	25	14	60614	4
2742	M	25	17	36092	4
2743	M	25	14	72601	19
2744	M	18	17	53818	4
2745	F	35	1	30345	13
2746	M	50	14	50265	2
2747	F	18	4	90025	17
2748	M	25	4	85719	17
2749	M	25	12	10025	7
2750	F	25	15	91360	19
2751	F	25	16	28120	7
2752	M	25	15	77006	19
2753	F	50	20	27516	3
2754	M	50	12	60148	1
2755	M	35	7	29631	6
2756	M	18	4	97331	17
2757	M	25	2	10023	10
2758	M	56	8	12436	5
2759	M	25	7	36102	11
2760	M	56	0	01886	15
2761	M	35	6	80917	9
2762	M	50	16	63131	1
2763	F	18	4	48104	14
2764	M	25	7	91403	17
2765	M	50	7	02420	5
2766	M	45	7	55016	5
2767	M	25	0	99163	17
2768	M	25	17	90210	8
2769	M	25	7	20170	10
2770	M	35	1	14260	6
2771	M	18	1	92037	17
2772	M	35	17	10025	7
2773	M	35	2	78766	9
2774	M	25	1	92103	17
2775	F	18	4	90038	17
2776	M	25	14	22205	7
2777	M	18	4	95326	17
2778	M	56	13	94025	1
2779	M	35	7	10040	6
2780	M	25	17	94133	8
2781	M	35	4	45205	13
2782	F	18	4	48858	14
2783	M	45	17	78750	1
2784	M	50	20	20007	3
2785	M	56	13	29928	3
2786	M	25	4	60201	14
2787	M	25	4	60614	14
2788	M	56	1	90049	12
2789	M	18	4	90025	17
2790	M	25	20	85013	8
2791	M	56	7	10023	5
2792	M	18	4	02452	10
2793	M	35	7	70116	9
2794	M	25	2	20036	10
2795	M	50	13	33710	3
2796	M	25	14	92104	19
2797	F	25	7	94043	17
2798	M	35	20	10038	7
2799	M	18	0	55404	14
2800	F	18	4	73070	17
2801	F	25	3	12866	10
2802	M	35	20	10036	7
2803	M	25	7	94022	17
2804	F	35	0	46234	13
2805	M	56	19	06040	3
2806	M	1	10	15208	0
2807	F	35	11	22043	6
2808	M	56	16	60610	1
2809	M	25	7	10016	10
2810	F	1	10	64093	18
2811	M	25	19	94122	8
2812	M	25	17	60607	4
2813	M	25	20	55406	4
2814	M	35	7	02127	6
2815	M	35	17	60477	2
2816	M	25	7	60015	11
2817	M	35	12	53130	2
2818	M	25	12	55106	11
2819	M	45	14	44122	2
2820	F	35	0	02138	6
2821	M	18	20	10036	7
2822	M	50	7	10003	5
2823	M	25	4	02452	10
2824	M	18	4	02111	10
2825	F	25	20	94014	8
2826	M	35	12	10011	7
2827	M	25	17	94063	8
2828	M	18	4	02454	10
2829	M	45	20	10013	3
2830	M	35	7	94506	9
2831	M	25	0	32225	13
2832	M	25	17	20036	7
2833	M	25	15	85003	19
2834	M	35	1	33304	13
2835	M	35	20	60622	2
2836	M	25	12	07974	7
2837	M	18	0	49506	14
2838	M	18	1	95864	17
2839	M	25	17	10003	7
2840	M	25	0	60660	13
2841	M	50	12	98056	1
2842	M	35	17	30145	2
2843	F	25	4	78705	17
2844	M	25	20	87103	8
2845	M	25	4	74074	17
2846	F	18	4	91604	17
2847	M	18	4	10027	10
2848	M	25	0	47401	13
2849	M	45	11	94114	16
2850	M	18	20	94608	8
2851	F	25	7	94107	17
2852	M	25	12	98037	19
2853	M	1	1	44455	14
2854	F	18	4	64151	14
2855	M	25	4	94102	17
2856	M	35	11	22030	6
2857	M	25	0	10469	10
2858	F	1	10	72601	18
2859	M	18	1	95814	17
2860	M	35	17	20009	7
2861	M	25	15	06510	7
2862	M	45	7	55066	5
2863	F	25	2	27705	10
2864	F	35	3	11725	6
2865	F	25	6	21014	10
2866	M	25	7	53717	11
2867	M	45	17	15204	3
2868	M	35	12	94025	19
2869	M	50	17	07650	3
2870	M	50	18	95472	1
2871	F	25	14	98110	19
2872	M	25	20	94014	8
2873	F	18	4	64093	14
2874	F	35	20	20036	7
2875	M	25	2	10013	10
2876	M	25	17	02149	7
2877	M	35	1	80687	9
2878	F	50	20	88005	1
2879	M	18	4	60062	14
2880	M	18	12	55405	4
2881	F	25	12	77019	19
2882	M	18	20	78759	8
2883	M	18	20	30101	4
2884	F	50	3	53222	15
2885	F	18	1	80302	17
2886	M	18	4	60073	14
2887	M	25	3	66205	14
2888	M	25	14	55438	4
2889	M	35	3	55104	13
2890	M	35	7	90069	9
2891	F	18	4	66044	14
2892	M	25	4	84064	17
2893	M	25	1	94025	17
2894	M	18	4	44130	14
2895	M	25	11	07039	7
2896	M	18	14	60073	4
2897	M	25	5	97405	17
2898	M	18	4	02453	10
2899	M	35	14	94133	19
2900	M	18	12	95120	19
2901	M	25	17	78749	8
2902	M	25	12	98007	19
2903	M	25	16	20850	7
2904	M	25	4	16802	10
2905	M	35	17	55407	2
2906	M	35	19	55421	2
2907	F	35	5	12345	6
2908	M	18	2	74403	17
2909	M	25	7	43228	11
2910	M	1	19	75602	18
2911	F	25	4	55455	14
2912	F	18	4	48104	14
2913	F	35	20	98119	8
2914	M	25	4	92614	17
2915	M	25	7	23423	10
2916	M	45	2	98011	12
2917	M	25	0	60201	13
2918	M	25	12	98112	19
2919	M	18	17	88076	8
2920	M	25	2	55116	13
2921	M	50	1	53221	15
2922	M	25	17	52402	4
2923	M	35	12	44256	2
2924	F	18	4	94121	17
2925	F	25	4	23454	10
2926	F	18	2	55118	14
2927	M	25	12	24060	7
2928	M	25	2	90068	17
2929	M	18	2	60614	14
2930	M	50	17	45420	2
2931	M	18	4	16803	10
2932	M	25	12	55346	11
2933	M	35	11	32082	11
2934	F	35	20	91324	8
2935	M	25	0	55126	13
2936	F	18	4	94122	17
2937	F	18	4	48103	14
2938	F	25	0	55345	13
2939	F	25	15	94901	19
2940	M	25	0	02143	10
2941	M	35	12	98033	19
2942	F	50	1	93103	12
2943	M	35	12	95864	19
2944	F	18	4	48104	14
2945	F	35	17	89507	8
2946	M	35	16	92630	8
2947	F	25	0	02138	10
2948	M	18	14	48185	4
2949	M	25	17	98033	8
2950	M	18	0	72761	17
2951	F	35	14	94303	19
2952	M	25	4	06511	10
2953	M	25	20	23225	7
2954	M	18	2	11435	10
2955	M	35	14	92025	19
2956	M	25	12	50265	11
2957	M	18	4	48104	14
2958	M	25	7	91911	17
2959	M	35	17	06074	7
2960	M	18	4	48104	14
2961	M	50	17	91977	1
2962	M	35	3	94109	9
2963	F	18	4	48104	14
2964	M	25	17	07030	7
2965	F	35	4	48103	13
2966	F	25	4	48104	14
2967	M	25	0	94110	17
2968	F	18	0	48104	14
2969	M	25	7	06851	10
2970	M	18	4	48104	14
2971	M	25	4	48104	14
2972	M	25	4	97330	17
2973	F	18	4	48108	14
2974	M	18	4	48105	14
2975	M	35	11	20879	6
2976	M	18	20	86001	8
2977	F	18	4	48104	14
2978	M	35	20	45236	2
2979	M	35	2	45243	13
2980	M	45	7	91766	16
2981	M	45	6	52556	5
2982	M	25	4	54902	14
2983	M	18	4	97850	17
2984	M	25	4	48105	14
2985	M	18	4	97333	17
2986	M	25	4	24060	10
2987	M	18	4	15213	10
2988	F	18	6	92122	17
2989	M	35	12	97330	19
2990	M	35	12	45243	2
2991	M	50	1	48105	15
2992	M	18	4	14853	10
2993	M	18	19	12133	7
2994	M	35	5	95008	9
2995	M	25	15	97333	19
2996	M	18	0	63011	14
2997	F	35	16	45238	2
2998	F	25	1	45241	13
2999	M	25	7	33813	11
3000	M	25	4	55408	14
3001	M	18	4	94704	17
3002	M	45	11	90028	16
3003	M	18	15	94606	19
3004	F	18	4	02138	10
3005	M	25	17	94133	8
3006	M	18	4	45750	14
3007	M	35	0	33174	13
3008	M	18	4	94403	17
3009	F	35	3	55112	13
3010	M	25	12	78759	19
3011	M	25	1	10003	10
3012	M	25	12	78660	19
3013	M	45	17	97124	1
3014	M	35	7	06430	6
3015	M	56	6	62707	16
3016	M	18	12	78759	19
3017	F	35	9	85255	19
3018	M	35	0	45242	13
3019	M	50	12	97330	1
3020	F	35	7	60302	11
3021	F	45	15	78750	1
3022	M	25	17	78730	8
3023	F	25	7	92108	17
3024	M	35	17	14302	7
3025	F	35	0	90004	9
3026	F	18	4	45750	14
3027	M	18	4	85719	17
3028	M	1	10	12701	0
3029	M	18	4	92037	17
3030	M	35	1	48103	13
3031	M	18	4	48135	14
3032	M	25	0	47303	13
3033	M	18	4	02906	10
3034	F	18	1	33143	14
3035	F	25	7	90230	17
3036	M	56	13	14843	3
3037	F	25	2	97333	17
3038	F	35	2	97401	9
3039	F	50	3	33611	15
3040	M	25	8	22046	10
3041	M	25	4	97333	17
3042	M	56	1	49042	15
3043	M	18	2	90069	17
3044	M	35	16	77301	8
3045	M	45	1	90631	12
3046	M	1	4	46311	18
3047	F	25	4	94117	17
3048	M	18	2	02066	10
3049	F	50	0	02421	15
3050	M	35	12	94025	19
3051	M	18	17	94063	8
3052	M	35	12	10036	7
3053	F	25	3	55102	14
3054	M	18	4	44056	14
3055	F	25	3	98501	17
3056	M	25	18	10309	7
3057	F	25	12	55438	11
3058	M	18	12	55123	4
3059	M	35	0	75023	9
3060	F	35	1	92705	9
3061	M	45	2	29440	15
3062	M	18	4	03106	10
3063	M	18	4	03106	10
3064	M	35	17	90026	8
